Time(ms) Command-Position Actual-Position Following-Error
198.25305714998800000 231.75622949647400000 231.76284521818200000 -0.00661572170744762
198.45270776141800000 231.76870671411800000 231.77143216133100000 -0.00272544721318013
198.65235837284800000 231.78119920612800000 231.78352236747700000 -0.00232316134926691
198.85200898427800000 231.79370500668200000 231.79766610264800000 -0.00396109596613314
199.05165959570800000 231.80622214786100000 231.80910408496900000 -0.00288193710733253
199.25131020713800000 231.81874865996500000 231.81921541690800000 -0.00046675694312626
199.45096081856800000 231.83128257181700000 231.82925999164600000 0.00202258017111490
199.65061142999800000 231.84382191107600000 231.84038937091800000 0.00343254015751882
199.85026204142800000 231.85636470454700000 231.85365349054300000 0.00271121400342622
200.04991265285800000 231.86890897849200000 231.86543136835100000 0.00347761014054981
200.24956326428800000 231.88145275893900000 231.87585160136200000 0.00560115757630797
200.44921387571800000 231.89399407199400000 231.88503220677400000 0.00896186522032849
200.64886448714800000 231.90653094415300000 231.89537167549100000 0.01115926866134490
200.84851509857800000 231.91906140260800000 231.90677002072300000 0.01229138188426760
201.04816571000800000 231.93158347556200000 231.92371249198900000 0.00787098357238847
201.24781632143800000 231.94409519253700000 231.93999007344200000 0.00410511909404931
201.44746693286800000 231.95659458468400000 231.95794388651800000 -0.00134930183412507
201.64711754429800000 231.96907968509600000 231.97284460067700000 -0.00376491558125736
201.84676815572800000 231.98154852911200000 231.99067533016200000 -0.00912680104971741
202.04641876715800000 231.99399915463100000 232.00888708233800000 -0.01488792770749110
202.24606937858800000 232.00642960241700000 232.02515125274700000 -0.01872165032960990
202.44571999001800000 232.01883791641100000 232.03848823905000000 -0.01965032263893820
202.64537060144800000 232.03122214403600000 232.05258429050400000 -0.02136214646827740
202.84502121287800000 232.04358033650600000 232.06393823027600000 -0.02035789377003990
203.04467182430800000 232.05591054913100000 232.07851096987700000 -0.02260042074615850
203.24432243573800000 232.06821084162500000 232.08915442228300000 -0.02094358065858160
203.44397304716800000 232.08047927840800000 232.10078895092000000 -0.02030967251195650
203.64362365859800000 232.09271392891600000 232.11218491196600000 -0.01947098305012670
203.84327427002800000 232.10491286790000000 232.12336361408200000 -0.01845074618256600
204.04292488145800000 232.11707417572900000 232.13548988103900000 -0.01841570530922350
204.24257549288800000 232.12919593869800000 232.14733675122300000 -0.01814081252507550
204.44222610431800000 232.14127624931900000 232.15892896056200000 -0.01765271124267540
204.64187671574800000 232.15331320663200000 232.17143371701200000 -0.01812051038032790
204.84152732717800000 232.16530491649700000 232.18362703919400000 -0.01832212269744100
205.04117793860800000 232.17724949189300000 232.19553589820900000 -0.01828640631555350
205.24082855003800000 232.18914505321900000 232.20375224947900000 -0.01460719626064130
205.44047916146800000 232.20098972858400000 232.21432209014900000 -0.01333236156523300
205.64012977289800000 232.21278165410600000 232.22475454211200000 -0.01197288800653950
205.83978038432800000 232.22451897420300000 232.23620682954800000 -0.01168785534449060
206.03943099575800000 232.23619984188800000 232.24630266428000000 -0.01010282239235490
206.23908160718800000 232.24782241905300000 232.25745007395700000 -0.00962765490456263
206.43873221861800000 232.25938487676600000 232.26612553000500000 -0.00674065323809714
206.63838283004800000 232.27088539555600000 232.27826878428500000 -0.00738338872892541
